iteration,population,w0,w1,w2,w3,segregation
65, 13,  0.16, 0.18, 0.02, 0.02 , 0.9935066552545896
65, 14,  0.16, 0.18, 0.02, 0.01 , 0.931618585061994
65, 15,  0.16, 0.18, 0.01, 0.0 , 0.9051045411433478
65, 16,  0.16, 0.18, 0.01, 0.02 , 0.947522464229234
65, 17,  0.16, 0.18, 0.01, 0.01 , 0.9404879087913046
65, 18,  0.16, 0.17, 0.0, 0.0 , 0.9213973718607459
65, 19,  0.16, 0.17, 0.0, 0.02 , 0.9331035632688528
65, 20,  0.16, 0.17, 0.0, 0.01 , 0.9222176995892261
65, 21,  0.16, 0.17, 0.02, 0.0 , 0.9109209249784402
65, 22,  0.16, 0.17, 0.02, 0.02 , 0.9963394916594231
65, 23,  0.16, 0.17, 0.02, 0.01 , 0.9473166637789673
65, 24,  0.16, 0.17, 0.01, 0.0 , 0.8900581708252804
65, 25,  0.16, 0.17, 0.01, 0.02 , 0.9521840739689378
65, 26,  0.16, 0.17, 0.01, 0.01 , 0.9346538784054871
65, 27,  0.18, 0.16, 0.0, 0.0 , 0.9213973718607459
65, 28,  0.18, 0.16, 0.0, 0.02 , 0.9565048321759715
65, 29,  0.18, 0.16, 0.0, 0.01 , 0.9155484170967421
65, 30,  0.18, 0.16, 0.02, 0.0 , 0.9115568981135157
65, 31,  0.18, 0.16, 0.02, 0.02 , 1.0097757975242423
65, 32,  0.18, 0.16, 0.02, 0.01 , 0.9518621246038871
65, 33,  0.18, 0.16, 0.01, 0.0 , 0.9199992490836122
65, 34,  0.18, 0.16, 0.01, 0.02 , 0.9433284966890328
65, 35,  0.18, 0.16, 0.01, 0.01 , 0.9469194250593532
65, 36,  0.18, 0.17, 0.02, 0.0 , 0.9244912309741508
65, 37,  0.18, 0.17, 0.02, 0.02 , 1.0224849865132908
65, 38,  0.18, 0.17, 0.02, 0.01 , 0.9351142452815964
65, 39,  0.17, 0.16, 0.0, 0.0 , 0.9213973718607459
65, 40,  0.17, 0.16, 0.0, 0.02 , 0.9892325382907343
65, 41,  0.17, 0.16, 0.0, 0.01 , 0.9165137771315606
65, 42,  0.17, 0.16, 0.02, 0.0 , 0.9219842951450825
65, 43,  0.17, 0.16, 0.02, 0.02 , 1.0204622929092846
65, 44,  0.17, 0.16, 0.02, 0.01 , 0.9361559977242936
65, 45,  0.17, 0.16, 0.01, 0.0 , 0.9152479667956293
65, 46,  0.17, 0.16, 0.01, 0.02 , 0.9476324681904966
65, 47,  0.17, 0.16, 0.01, 0.01 , 0.945955861508084
65, 48,  0.17, 0.18, 0.02, 0.0 , 0.9191079318148895
65, 49,  0.17, 0.18, 0.02, 0.02 , 0.9959327189397575
65, 50,  0.17, 0.18, 0.02, 0.01 , 0.9460742706346281
65, 51,  0.17, 0.17, 0.02, 0.0 , 0.9127088865908998
65, 52,  0.17, 0.17, 0.02, 0.02 , 1.0503130176516708
65, 53,  0.17, 0.17, 0.02, 0.01 , 0.9638574670504226
65, 54,  0.16, 0.16, 0.0, 0.01 , 0.9396133538341228
65, 55,  0.16, 0.16, 0.0, 0.0 , 0.9213973718607459
65, 56,  0.16, 0.16, 0.02, 0.01 , 0.9721253593863395
65, 57,  0.16, 0.16, 0.02, 0.0 , 0.9078515833334374
65, 58,  0.16, 0.16, 0.01, 0.01 , 0.952416601739048
65, 59,  0.16, 0.16, 0.01, 0.0 , 0.9159201574888075
65, 60,  0.16, 0.18, 0.0, 0.01 , 0.9173555440397657
65, 61,  0.16, 0.18, 0.0, 0.0 , 0.9213973718607459
65, 62,  0.16, 0.18, 0.02, 0.01 , 0.931618585061994
65, 63,  0.16, 0.18, 0.02, 0.0 , 0.9111775734711617
65, 64,  0.16, 0.18, 0.01, 0.01 , 0.9404879087913046
65, 65,  0.16, 0.18, 0.01, 0.0 , 0.9051045411433478
65, 66,  0.16, 0.17, 0.0, 0.01 , 0.9222176995892261
65, 67,  0.16, 0.17, 0.0, 0.0 , 0.9213973718607459
65, 68,  0.16, 0.17, 0.02, 0.01 , 0.9473166637789673
65, 69,  0.16, 0.17, 0.02, 0.0 , 0.9109209249784402
65, 70,  0.16, 0.17, 0.01, 0.01 , 0.9346538784054871
65, 71,  0.16, 0.17, 0.01, 0.0 , 0.8900581708252804
65, 72,  0.18, 0.16, 0.0, 0.01 , 0.9155484170967421
65, 73,  0.18, 0.16, 0.0, 0.0 , 0.9213973718607459
65, 74,  0.18, 0.16, 0.02, 0.01 , 0.9518621246038871
65, 75,  0.18, 0.16, 0.02, 0.0 , 0.9115568981135157
65, 76,  0.18, 0.16, 0.01, 0.01 , 0.9469194250593532
65, 77,  0.18, 0.16, 0.01, 0.0 , 0.9199992490836122
65, 78,  0.18, 0.17, 0.02, 0.01 , 0.9351142452815964
65, 79,  0.18, 0.17, 0.02, 0.0 , 0.9244912309741508
65, 80,  0.17, 0.16, 0.0, 0.01 , 0.9165137771315606
65, 81,  0.17, 0.16, 0.0, 0.0 , 0.9213973718607459
65, 82,  0.17, 0.16, 0.02, 0.01 , 0.9361559977242936
65, 83,  0.17, 0.16, 0.02, 0.0 , 0.9219842951450825
65, 84,  0.17, 0.16, 0.01, 0.01 , 0.945955861508084
65, 85,  0.17, 0.16, 0.01, 0.0 , 0.9152479667956293
65, 86,  0.17, 0.18, 0.02, 0.01 , 0.9460742706346281
65, 87,  0.17, 0.18, 0.02, 0.0 , 0.9191079318148895
65, 88,  0.17, 0.17, 0.02, 0.01 , 0.9638574670504226
65, 89,  0.17, 0.17, 0.02, 0.0 , 0.9127088865908998
65, 90,  0.16, 0.16, 0.01, 0.0 , 0.9159201574888075
65, 91,  0.16, 0.16, 0.01, 0.02 , 0.9620032637819781
65, 92,  0.16, 0.16, 0.01, 0.01 , 0.952416601739048
65, 93,  0.16, 0.16, 0.0, 0.0 , 0.9213973718607459
65, 94,  0.16, 0.16, 0.0, 0.02 , 1.128183087380491
65, 95,  0.16, 0.16, 0.0, 0.01 , 0.9396133538341228
65, 96,  0.16, 0.18, 0.01, 0.0 , 0.9051045411433478
65, 97,  0.16, 0.18, 0.01, 0.02 , 0.947522464229234
65, 98,  0.16, 0.18, 0.01, 0.01 , 0.9404879087913046
65, 99,  0.16, 0.18, 0.0, 0.0 , 0.9213973718607459
65, 100,  0.16, 0.18, 0.0, 0.02 , 0.9156017214582864
65, 101,  0.16, 0.18, 0.0, 0.01 , 0.9173555440397657
65, 102,  0.16, 0.17, 0.01, 0.0 , 0.8900581708252804
65, 103,  0.16, 0.17, 0.01, 0.02 , 0.9521840739689378
65, 104,  0.16, 0.17, 0.01, 0.01 , 0.9346538784054871
65, 105,  0.16, 0.17, 0.0, 0.0 , 0.9213973718607459
65, 106,  0.16, 0.17, 0.0, 0.02 , 0.9331035632688528
65, 107,  0.16, 0.17, 0.0, 0.01 , 0.9222176995892261
65, 108,  0.18, 0.16, 0.01, 0.0 , 0.9199992490836122
65, 109,  0.18, 0.16, 0.01, 0.02 , 0.9433284966890328
65, 110,  0.18, 0.16, 0.01, 0.01 , 0.9469194250593532
65, 111,  0.18, 0.16, 0.0, 0.0 , 0.9213973718607459
65, 112,  0.18, 0.16, 0.0, 0.02 , 0.9565048321759715
65, 113,  0.18, 0.16, 0.0, 0.01 , 0.9155484170967421
65, 114,  0.17, 0.16, 0.01, 0.0 , 0.9152479667956293
65, 115,  0.17, 0.16, 0.01, 0.02 , 0.9476324681904966
65, 116,  0.17, 0.16, 0.01, 0.01 , 0.945955861508084
65, 117,  0.17, 0.16, 0.0, 0.0 , 0.9213973718607459
65, 118,  0.17, 0.16, 0.0, 0.02 , 0.9892325382907343
65, 119,  0.17, 0.16, 0.0, 0.01 , 0.9165137771315606
66, 0,  0.15, 0.15, 0.01, 0.01 , 0.9516601957406791
66, 1,  0.15, 0.15, 0.01, 0.0 , 0.9154150508382645
66, 2,  0.15, 0.15, 0.0, 0.01 , 0.940382466598146
66, 3,  0.15, 0.15, 0.0, 0.0 , 0.9213973718607459
66, 4,  0.15, 0.17, 0.01, 0.01 , 0.9409791229090747
66, 5,  0.15, 0.17, 0.01, 0.0 , 0.906708645868425
66, 6,  0.15, 0.17, 0.0, 0.01 , 0.9179122042797682
66, 7,  0.15, 0.17, 0.0, 0.0 , 0.9213973718607459
66, 8,  0.15, 0.16, 0.01, 0.01 , 0.9356694271955912
66, 9,  0.15, 0.16, 0.01, 0.0 , 0.8906162717095305
66, 10,  0.15, 0.16, 0.0, 0.01 , 0.9225307280776784
66, 11,  0.15, 0.16, 0.0, 0.0 , 0.9213973718607459
66, 12,  0.17, 0.15, 0.01, 0.01 , 0.9468394135816114
66, 13,  0.17, 0.15, 0.01, 0.0 , 0.9193818747544118
66, 14,  0.17, 0.15, 0.0, 0.01 , 0.9155577227769665
66, 15,  0.17, 0.15, 0.0, 0.0 , 0.9213973718607459
66, 16,  0.16, 0.15, 0.01, 0.01 , 0.9457862085691138
66, 17,  0.16, 0.15, 0.01, 0.0 , 0.915986334397525
66, 18,  0.16, 0.15, 0.0, 0.01 , 0.916354015876448
66, 19,  0.16, 0.15, 0.0, 0.0 , 0.9213973718607459
66, 20,  0.15, 0.15, 0.01, 0.01 , 0.9516601957406791
66, 21,  0.15, 0.15, 0.01, 0.03 , 1.1432914441327668
66, 22,  0.15, 0.15, 0.01, 0.02 , 0.9627515829862827
66, 23,  0.15, 0.15, 0.0, 0.01 , 0.940382466598146
66, 24,  0.15, 0.15, 0.0, 0.03 , 1.0209262931144671
66, 25,  0.15, 0.15, 0.0, 0.02 , 1.1309189075843342
66, 26,  0.15, 0.17, 0.01, 0.01 , 0.9409791229090747
66, 27,  0.15, 0.17, 0.01, 0.03 , 0.9324062972510255
66, 28,  0.15, 0.17, 0.01, 0.02 , 0.9478054491812351
66, 29,  0.15, 0.17, 0.0, 0.01 , 0.9179122042797682
66, 30,  0.15, 0.17, 0.0, 0.03 , 0.9083833687815922
66, 31,  0.15, 0.17, 0.0, 0.02 , 0.9158128084174705
66, 32,  0.15, 0.16, 0.01, 0.01 , 0.9356694271955912
66, 33,  0.15, 0.16, 0.01, 0.03 , 0.9452133618128739
66, 34,  0.15, 0.16, 0.01, 0.02 , 0.9515229523360332
66, 35,  0.15, 0.16, 0.0, 0.01 , 0.9225307280776784
66, 36,  0.15, 0.16, 0.0, 0.03 , 0.9051450710292938
66, 37,  0.15, 0.16, 0.0, 0.02 , 0.9289048305504986
66, 38,  0.17, 0.15, 0.01, 0.01 , 0.9468394135816114
66, 39,  0.17, 0.15, 0.01, 0.03 , 0.9963681455104291
66, 40,  0.17, 0.15, 0.01, 0.02 , 0.9437427622860611
66, 41,  0.17, 0.15, 0.0, 0.01 , 0.9155577227769665
66, 42,  0.17, 0.15, 0.0, 0.03 , 0.9186322501383608
66, 43,  0.17, 0.15, 0.0, 0.02 , 0.9517283883707318
66, 44,  0.17, 0.16, 0.01, 0.03 , 1.0316378882666977
66, 45,  0.17, 0.16, 0.0, 0.03 , 1.0010538165968472
66, 46,  0.16, 0.15, 0.01, 0.01 , 0.9457862085691138
66, 47,  0.16, 0.15, 0.01, 0.03 , 1.026416702702884
66, 48,  0.16, 0.15, 0.01, 0.02 , 0.9487523534871086
66, 49,  0.16, 0.15, 0.0, 0.01 , 0.916354015876448
66, 50,  0.16, 0.15, 0.0, 0.03 , 1.0065887460371343
66, 51,  0.16, 0.15, 0.0, 0.02 , 0.9756269500749126
66, 52,  0.16, 0.17, 0.01, 0.03 , 0.9479360737506006
66, 53,  0.16, 0.17, 0.0, 0.03 , 0.9059427843914263
66, 54,  0.16, 0.16, 0.01, 0.03 , 1.1418479208365002
66, 55,  0.16, 0.16, 0.0, 0.03 , 1.0124054397914282
66, 56,  0.15, 0.15, 0.01, 0.0 , 0.9154150508382645
66, 57,  0.15, 0.15, 0.01, 0.02 , 0.9627515829862827
66, 58,  0.15, 0.15, 0.01, 0.01 , 0.9516601957406791
66, 59,  0.15, 0.15, 0.0, 0.0 , 0.9213973718607459
66, 60,  0.15, 0.15, 0.0, 0.02 , 1.1309189075843342
66, 61,  0.15, 0.15, 0.0, 0.01 , 0.940382466598146
66, 62,  0.15, 0.17, 0.01, 0.0 , 0.906708645868425
66, 63,  0.15, 0.17, 0.01, 0.02 , 0.9478054491812351
66, 64,  0.15, 0.17, 0.01, 0.01 , 0.9409791229090747
66, 65,  0.15, 0.17, 0.0, 0.0 , 0.9213973718607459
66, 66,  0.15, 0.17, 0.0, 0.02 , 0.9158128084174705
66, 67,  0.15, 0.17, 0.0, 0.01 , 0.9179122042797682
66, 68,  0.15, 0.16, 0.01, 0.0 , 0.8906162717095305
66, 69,  0.15, 0.16, 0.01, 0.02 , 0.9515229523360332
66, 70,  0.15, 0.16, 0.01, 0.01 , 0.9356694271955912
66, 71,  0.15, 0.16, 0.0, 0.0 , 0.9213973718607459
66, 72,  0.15, 0.16, 0.0, 0.02 , 0.9289048305504986
66, 73,  0.15, 0.16, 0.0, 0.01 , 0.9225307280776784
66, 74,  0.17, 0.15, 0.01, 0.0 , 0.9193818747544118
66, 75,  0.17, 0.15, 0.01, 0.02 , 0.9437427622860611
66, 76,  0.17, 0.15, 0.01, 0.01 , 0.9468394135816114
66, 77,  0.17, 0.15, 0.0, 0.0 , 0.9213973718607459
66, 78,  0.17, 0.15, 0.0, 0.02 , 0.9517283883707318
66, 79,  0.17, 0.15, 0.0, 0.01 , 0.9155577227769665
66, 80,  0.16, 0.15, 0.01, 0.0 , 0.915986334397525
66, 81,  0.16, 0.15, 0.01, 0.02 , 0.9487523534871086
66, 82,  0.16, 0.15, 0.01, 0.01 , 0.9457862085691138
66, 83,  0.16, 0.15, 0.0, 0.0 , 0.9213973718607459
66, 84,  0.16, 0.15, 0.0, 0.02 , 0.9756269500749126
66, 85,  0.16, 0.15, 0.0, 0.01 , 0.916354015876448
67, 0,  0.14, 0.14, 0.0, 0.0 , 0.9213973718607459
67, 1,  0.14, 0.14, 0.0, 0.02 , 1.1297398516518495
67, 2,  0.14, 0.14, 0.0, 0.01 , 0.941313126354639
67, 3,  0.14, 0.14, 0.02, 0.0 , 0.8963355750548397
67, 4,  0.14, 0.14, 0.02, 0.02 , 1.046951457346785
67, 5,  0.14, 0.14, 0.02, 0.01 , 0.9734301875456848
67, 6,  0.14, 0.14, 0.01, 0.0 , 0.9133016648722937
67, 7,  0.14, 0.14, 0.01, 0.02 , 0.9634576842826597
67, 8,  0.14, 0.14, 0.01, 0.01 , 0.9507373927918412
67, 9,  0.14, 0.16, 0.0, 0.0 , 0.9213973718607459
67, 10,  0.14, 0.16, 0.0, 0.02 , 0.9157764665839432
67, 11,  0.14, 0.16, 0.0, 0.01 , 0.9183521548432375
67, 12,  0.14, 0.16, 0.02, 0.0 , 0.9126085021786144
67, 13,  0.14, 0.16, 0.02, 0.02 , 0.9941531021623805
67, 14,  0.14, 0.16, 0.02, 0.01 , 0.9316821884853421
67, 15,  0.14, 0.16, 0.01, 0.0 , 0.8975521662051685
67, 16,  0.14, 0.16, 0.01, 0.02 , 0.9472672016712391
67, 17,  0.14, 0.16, 0.01, 0.01 , 0.9414492166733275
67, 18,  0.14, 0.15, 0.0, 0.0 , 0.9213973718607459
67, 19,  0.14, 0.15, 0.0, 0.02 , 0.9253549893155686
67, 20,  0.14, 0.15, 0.0, 0.01 , 0.9223538856673248
67, 21,  0.14, 0.15, 0.02, 0.0 , 0.9425767751062183
67, 22,  0.14, 0.15, 0.02, 0.02 , 0.9974280920789967
67, 23,  0.14, 0.15, 0.02, 0.01 , 0.9694391620616847
67, 24,  0.14, 0.15, 0.01, 0.0 , 0.8909732841299555
67, 25,  0.14, 0.15, 0.01, 0.02 , 0.9509933198329891
67, 26,  0.14, 0.15, 0.01, 0.01 , 0.9361490156053457
67, 27,  0.16, 0.14, 0.0, 0.0 , 0.9213973718607459
67, 28,  0.16, 0.14, 0.0, 0.02 , 0.9569686479736901
67, 29,  0.16, 0.14, 0.0, 0.01 , 0.9155390075373385
67, 30,  0.16, 0.14, 0.02, 0.0 , 0.9084915996571398
67, 31,  0.16, 0.14, 0.02, 0.02 , 1.0077879522376187
67, 32,  0.16, 0.14, 0.02, 0.01 , 0.955162885145839
67, 33,  0.16, 0.14, 0.01, 0.0 , 0.9181360911739084
67, 34,  0.16, 0.14, 0.01, 0.02 , 0.942938263209258
67, 35,  0.16, 0.14, 0.01, 0.01 , 0.9467604263617198
67, 36,  0.16, 0.15, 0.02, 0.0 , 0.9246107935460214
67, 37,  0.16, 0.15, 0.02, 0.02 , 1.0186084017472417
67, 38,  0.16, 0.15, 0.02, 0.01 , 0.9367686937370022
67, 39,  0.15, 0.14, 0.0, 0.0 , 0.9213973718607459
67, 40,  0.15, 0.14, 0.0, 0.02 , 0.977502159289563
67, 41,  0.15, 0.14, 0.0, 0.01 , 0.9159380934577631
67, 42,  0.15, 0.14, 0.02, 0.0 , 0.9203788402274278
67, 43,  0.15, 0.14, 0.02, 0.02 , 1.0165894671837015
67, 44,  0.15, 0.14, 0.02, 0.01 , 0.9382861529373614
67, 45,  0.15, 0.14, 0.01, 0.0 , 0.9195035007503909
67, 46,  0.15, 0.14, 0.01, 0.02 , 0.9624954494502965
67, 47,  0.15, 0.14, 0.01, 0.01 , 0.9456201248984618
67, 48,  0.15, 0.16, 0.02, 0.0 , 0.9069536780688767
67, 49,  0.15, 0.16, 0.02, 0.02 , 0.9964362361806183
67, 50,  0.15, 0.16, 0.02, 0.01 , 0.9736226634253939
67, 51,  0.15, 0.15, 0.02, 0.0 , 0.9034596284267269
67, 52,  0.15, 0.15, 0.02, 0.02 , 1.0480682846273994
67, 53,  0.15, 0.15, 0.02, 0.01 , 0.9758029013840156
67, 54,  0.14, 0.14, 0.0, 0.01 , 0.941313126354639
67, 55,  0.14, 0.14, 0.0, 0.0 , 0.9213973718607459
67, 56,  0.14, 0.14, 0.02, 0.01 , 0.9734301875456848
67, 57,  0.14, 0.14, 0.02, 0.0 , 0.8963355750548397
67, 58,  0.14, 0.14, 0.01, 0.01 , 0.9507373927918412
67, 59,  0.14, 0.14, 0.01, 0.0 , 0.9133016648722937
67, 60,  0.14, 0.16, 0.0, 0.01 , 0.9183521548432375
67, 61,  0.14, 0.16, 0.0, 0.0 , 0.9213973718607459
67, 62,  0.14, 0.16, 0.02, 0.01 , 0.9316821884853421
67, 63,  0.14, 0.16, 0.02, 0.0 , 0.9126085021786144
67, 64,  0.14, 0.16, 0.01, 0.01 , 0.9414492166733275
67, 65,  0.14, 0.16, 0.01, 0.0 , 0.8975521662051685
67, 66,  0.14, 0.15, 0.0, 0.01 , 0.9223538856673248
67, 67,  0.14, 0.15, 0.0, 0.0 , 0.9213973718607459
67, 68,  0.14, 0.15, 0.02, 0.01 , 0.9694391620616847
67, 69,  0.14, 0.15, 0.02, 0.0 , 0.9425767751062183
67, 70,  0.14, 0.15, 0.01, 0.01 , 0.9361490156053457
67, 71,  0.14, 0.15, 0.01, 0.0 , 0.8909732841299555
67, 72,  0.16, 0.14, 0.0, 0.01 , 0.9155390075373385
67, 73,  0.16, 0.14, 0.0, 0.0 , 0.9213973718607459
67, 74,  0.16, 0.14, 0.02, 0.01 , 0.955162885145839
67, 75,  0.16, 0.14, 0.02, 0.0 , 0.9084915996571398
67, 76,  0.16, 0.14, 0.01, 0.01 , 0.9467604263617198
67, 77,  0.16, 0.14, 0.01, 0.0 , 0.9181360911739084
67, 78,  0.16, 0.15, 0.02, 0.01 , 0.9367686937370022
67, 79,  0.16, 0.15, 0.02, 0.0 , 0.9246107935460214
67, 80,  0.15, 0.14, 0.0, 0.01 , 0.9159380934577631
67, 81,  0.15, 0.14, 0.0, 0.0 , 0.9213973718607459
67, 82,  0.15, 0.14, 0.02, 0.01 , 0.9382861529373614
67, 83,  0.15, 0.14, 0.02, 0.0 , 0.9203788402274278
67, 84,  0.15, 0.14, 0.01, 0.01 , 0.9456201248984618
67, 85,  0.15, 0.14, 0.01, 0.0 , 0.9195035007503909
67, 86,  0.15, 0.16, 0.02, 0.01 , 0.9736226634253939
67, 87,  0.15, 0.16, 0.02, 0.0 , 0.9069536780688767
67, 88,  0.15, 0.15, 0.02, 0.01 , 0.9758029013840156
67, 89,  0.15, 0.15, 0.02, 0.0 , 0.9034596284267269
67, 90,  0.14, 0.14, 0.01, 0.0 , 0.9133016648722937
67, 91,  0.14, 0.14, 0.01, 0.02 , 0.9634576842826597
67, 92,  0.14, 0.14, 0.01, 0.01 , 0.9507373927918412
67, 93,  0.14, 0.14, 0.0, 0.0 , 0.9213973718607459
67, 94,  0.14, 0.14, 0.0, 0.02 , 1.1297398516518495
67, 95,  0.14, 0.14, 0.0, 0.01 , 0.941313126354639
67, 96,  0.14, 0.16, 0.01, 0.0 , 0.8975521662051685
67, 97,  0.14, 0.16, 0.01, 0.02 , 0.9472672016712391
67, 98,  0.14, 0.16, 0.01, 0.01 , 0.9414492166733275
67, 99,  0.14, 0.16, 0.0, 0.0 , 0.9213973718607459
67, 100,  0.14, 0.16, 0.0, 0.02 , 0.9157764665839432
67, 101,  0.14, 0.16, 0.0, 0.01 , 0.9183521548432375
67, 102,  0.14, 0.15, 0.01, 0.0 , 0.8909732841299555
67, 103,  0.14, 0.15, 0.01, 0.02 , 0.9509933198329891
67, 104,  0.14, 0.15, 0.01, 0.01 , 0.9361490156053457
67, 105,  0.14, 0.15, 0.0, 0.0 , 0.9213973718607459
67, 106,  0.14, 0.15, 0.0, 0.02 , 0.9253549893155686
67, 107,  0.14, 0.15, 0.0, 0.01 , 0.9223538856673248
67, 108,  0.16, 0.14, 0.01, 0.0 , 0.9181360911739084
67, 109,  0.16, 0.14, 0.01, 0.02 , 0.942938263209258
67, 110,  0.16, 0.14, 0.01, 0.01 , 0.9467604263617198
67, 111,  0.16, 0.14, 0.0, 0.0 , 0.9213973718607459
67, 112,  0.16, 0.14, 0.0, 0.02 , 0.9569686479736901
67, 113,  0.16, 0.14, 0.0, 0.01 , 0.9155390075373385
67, 114,  0.15, 0.14, 0.01, 0.0 , 0.9195035007503909
67, 115,  0.15, 0.14, 0.01, 0.02 , 0.9624954494502965
67, 116,  0.15, 0.14, 0.01, 0.01 , 0.9456201248984618
67, 117,  0.15, 0.14, 0.0, 0.0 , 0.9213973718607459
67, 118,  0.15, 0.14, 0.0, 0.02 , 0.977502159289563
67, 119,  0.15, 0.14, 0.0, 0.01 , 0.9159380934577631
68, 0,  0.13, 0.13, 0.01, 0.01 , 0.9499577234637745
68, 1,  0.13, 0.13, 0.01, 0.0 , 0.9095171948831756
68, 2,  0.13, 0.13, 0.0, 0.01 , 0.9419057769276352
68, 3,  0.13, 0.13, 0.0, 0.0 , 0.9213973718607459
68, 4,  0.13, 0.15, 0.01, 0.01 , 0.9419087441499915
68, 5,  0.13, 0.15, 0.01, 0.0 , 0.9063709096397697
68, 6,  0.13, 0.15, 0.0, 0.01 , 0.9188336186409637
68, 7,  0.13, 0.15, 0.0, 0.0 , 0.9213973718607459
68, 8,  0.13, 0.14, 0.01, 0.01 , 0.9369442568809684
68, 9,  0.13, 0.14, 0.01, 0.0 , 0.8916858199332366
68, 10,  0.13, 0.14, 0.0, 0.01 , 0.922141854554102
68, 11,  0.13, 0.14, 0.0, 0.0 , 0.9213973718607459
68, 12,  0.15, 0.13, 0.01, 0.01 , 0.946682447578849
68, 13,  0.15, 0.13, 0.01, 0.0 , 0.9177035789315002
68, 14,  0.15, 0.13, 0.0, 0.01 , 0.9155726137292367
68, 15,  0.15, 0.13, 0.0, 0.0 , 0.9213973718607459
68, 16,  0.14, 0.13, 0.01, 0.01 , 0.9454797737551075
68, 17,  0.14, 0.13, 0.01, 0.0 , 0.9194291442335346
68, 18,  0.14, 0.13, 0.0, 0.01 , 0.9166277265033222
68, 19,  0.14, 0.13, 0.0, 0.0 , 0.9213973718607459
68, 20,  0.13, 0.13, 0.01, 0.01 , 0.9499577234637745
68, 21,  0.13, 0.13, 0.01, 0.03 , 1.1359326181096505
68, 22,  0.13, 0.13, 0.01, 0.02 , 0.963732018305428
68, 23,  0.13, 0.13, 0.0, 0.01 , 0.9419057769276352
68, 24,  0.13, 0.13, 0.0, 0.03 , 1.046302337907862
68, 25,  0.13, 0.13, 0.0, 0.02 , 1.1191252016250695
68, 26,  0.13, 0.15, 0.01, 0.01 , 0.9419087441499915
68, 27,  0.13, 0.15, 0.01, 0.03 , 0.9315716404553761
68, 28,  0.13, 0.15, 0.01, 0.02 , 0.9477066474448431
68, 29,  0.13, 0.15, 0.0, 0.01 , 0.9188336186409637
68, 30,  0.13, 0.15, 0.0, 0.03 , 0.9110977837420248
68, 31,  0.13, 0.15, 0.0, 0.02 , 0.9160254739294238
68, 32,  0.13, 0.14, 0.01, 0.01 , 0.9369442568809684
68, 33,  0.13, 0.14, 0.01, 0.03 , 0.9393615209925131
68, 34,  0.13, 0.14, 0.01, 0.02 , 0.9504731108394696
68, 35,  0.13, 0.14, 0.0, 0.01 , 0.922141854554102
68, 36,  0.13, 0.14, 0.0, 0.03 , 0.8953062272367791
68, 37,  0.13, 0.14, 0.0, 0.02 , 0.9227172380939542
68, 38,  0.15, 0.13, 0.01, 0.01 , 0.946682447578849
68, 39,  0.15, 0.13, 0.01, 0.03 , 0.9820717906700405
68, 40,  0.15, 0.13, 0.01, 0.02 , 0.9430962923439201
68, 41,  0.15, 0.13, 0.0, 0.01 , 0.9155726137292367
68, 42,  0.15, 0.13, 0.0, 0.03 , 1.0067199310013775
68, 43,  0.15, 0.13, 0.0, 0.02 , 0.9500945212098573
68, 44,  0.15, 0.14, 0.01, 0.03 , 1.083726170859553
68, 45,  0.15, 0.14, 0.0, 0.03 , 1.003123346951661
68, 46,  0.14, 0.13, 0.01, 0.01 , 0.9454797737551075
68, 47,  0.14, 0.13, 0.01, 0.03 , 1.0507653770339767
68, 48,  0.14, 0.13, 0.01, 0.02 , 0.9660897347000746
68, 49,  0.14, 0.13, 0.0, 0.01 , 0.9166277265033222
68, 50,  0.14, 0.13, 0.0, 0.03 , 0.9765395975212638
68, 51,  0.14, 0.13, 0.0, 0.02 , 0.9888093047184503
68, 52,  0.14, 0.15, 0.01, 0.03 , 0.9423410334038473
68, 53,  0.14, 0.15, 0.0, 0.03 , 0.9024955553613786
68, 54,  0.14, 0.14, 0.01, 0.03 , 1.1397728092461161
68, 55,  0.14, 0.14, 0.0, 0.03 , 1.0319762286514949
68, 56,  0.13, 0.13, 0.01, 0.0 , 0.9095171948831756
68, 57,  0.13, 0.13, 0.01, 0.02 , 0.963732018305428
68, 58,  0.13, 0.13, 0.01, 0.01 , 0.9499577234637745
68, 59,  0.13, 0.13, 0.0, 0.0 , 0.9213973718607459
68, 60,  0.13, 0.13, 0.0, 0.02 , 1.1191252016250695
68, 61,  0.13, 0.13, 0.0, 0.01 , 0.9419057769276352
68, 62,  0.13, 0.15, 0.01, 0.0 , 0.9063709096397697
68, 63,  0.13, 0.15, 0.01, 0.02 , 0.9477066474448431
68, 64,  0.13, 0.15, 0.01, 0.01 , 0.9419087441499915
68, 65,  0.13, 0.15, 0.0, 0.0 , 0.9213973718607459
68, 66,  0.13, 0.15, 0.0, 0.02 , 0.9160254739294238
68, 67,  0.13, 0.15, 0.0, 0.01 , 0.9188336186409637
68, 68,  0.13, 0.14, 0.01, 0.0 , 0.8916858199332366
68, 69,  0.13, 0.14, 0.01, 0.02 , 0.9504731108394696
68, 70,  0.13, 0.14, 0.01, 0.01 , 0.9369442568809684
68, 71,  0.13, 0.14, 0.0, 0.0 , 0.9213973718607459
68, 72,  0.13, 0.14, 0.0, 0.02 , 0.9227172380939542
68, 73,  0.13, 0.14, 0.0, 0.01 , 0.922141854554102
68, 74,  0.15, 0.13, 0.01, 0.0 , 0.9177035789315002
68, 75,  0.15, 0.13, 0.01, 0.02 , 0.9430962923439201
